Unnamed: 0,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,AQI,heat_stroke,hypothermia,migraine,allergies,dehydration,skin_disease,sunburn_risk,respiratory_infection,joint_pain,stroke_risk,vertigo_risk,asthma,low_bp,cardiac_arrest,back_pain,paralysis_risk,pressure_problem,cluster,safe_or_unsafe,safe_or_unsafe_binary
7589,33rd week,Uttar Pradesh,Saharanpur,Malaria,13,0.0,11,8,2011,29.9880774,77.50812995,0.3720825074,19.0,293.6866666,94,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7590,33rd week,West Bengal,Bankura,Acute Diarrhoeal Disease,90,0.0,16,8,2011,23.13195425,87.2073972,1.464678776,8.0,299.82,243,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
7591,33rd week,West Bengal,Bankura,Acute Diarrhoeal Disease,59,0.0,16,8,2011,23.13195425,87.2073972,1.464678776,8.0,299.82,57,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
7592,33rd week,West Bengal,Birbhum,Cholera,155,0.0,14,8,2011,24.0,87.583333,1.804068677,7.0,,120,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7593,33rd week,West Bengal,Burdwan,Acute Diarrhoeal Disease,32,0.0,14,8,2011,23.2495714,87.8681751,2.577542082,8.0,,297,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7594,33rd week,West Bengal,Purulia,Acute Diarrhoeal Disease,62,0.0,16,8,2011,23.3291882,86.3672378,1.854879526,5.0,,157,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7595,33rd week,Bihar,Nalanda,Acute Diarrhoeal Disease,20,0.0,4,7,2011,25.1364914,85.44365465,0.5153475642,,,164,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7596,33rd week,Jammu and Kashmir,Kupwara,Acute Diarrhoeal Disease,30,0.0,24,6,2011,34.6110236,74.23847867,0.04036077743,14.0,293.0733334,152,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7597,33rd week,Maharashtra,Jalgaon,Malaria,11,0.0,22,7,2011,20.84288265,75.52612464,0.5249020534,4.0,,283,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7598,33rd week,Rajasthan,Alwar,Cholera,112,1.0,4,8,2011,27.5,76.5,0.6604013132,,302.08,174,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7599,33rd week,West Bengal,Bankura,Acute Diarrhoeal Disease,21,0.0,2,8,2011,23.13195425,87.2073972,0.1739229098,8.0,303.2733334,106,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7600,33rd week,Jharkhand,East Singhbhum,Chikungunya,6156,,18,8,2011,22.8092139,86.2091549,1.289579266,8.0,,257,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7601,33rd week,Jharkhand,West Singhbhum,Chikungunya,5615,,5,8,2011,22.7859232,86.1716093,0.7737979318,,303.02,276,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7602,33rd week,West Bengal,Bankura,Cholera,165,0.0,11,8,2011,23.13195425,87.2073972,2.217227749,2.0,,79,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7603,34th week,Bihar,Gaya,Acute Diarrhoeal Disease,17,0.0,14,8,2011,24.7964355,85.0079563,1.927198087,6.0,,251,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7604,34th week,Bihar,Gaya,Acute Diarrhoeal Disease,23,0.0,16,8,2011,24.7964355,85.0079563,1.328127527,6.0,,279,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7605,34th week,Bihar,Nawada,Acute Diarrhoeal Disease,19,0.0,22,8,2011,24.818124,85.51855623,2.091449126,10.0,302.43,195,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7606,34th week,Bihar,Nawada,Acute Diarrhoeal Disease,18,2.0,16,8,2011,24.818124,85.51855623,1.328127527,6.0,,163,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7607,34th week,Bihar,Rohtas,Malaria,30,0.0,14,8,2011,24.6723487,83.92090397,2.615870899,10.0,300.90000000000003,246,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7608,34th week,Bihar,Rohtas,Acute Diarrhoeal Disease,25,2.0,18,8,2011,24.6723487,83.92090397,1.312219409,10.0,,166,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7609,34th week,Bihar,Rohtas,Acute Diarrhoeal Disease,50,2.0,17,8,2011,24.6723487,83.92090397,1.577518055,10.0,,270,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7610,34th week,Bihar,Sheikhpura,Malaria,50,5.0,21,8,2011,25.12635425,85.81510621,2.302524213,,300.66,216,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7611,34th week,Chhattisgarh,Janjgir,Cholera,20,0.0,22,8,2011,22.0090841,82.578896,2.216261841,15.0,299.54,109,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7612,34th week,Chhattisgarh,Raipur,Dengue,3,2.0,21,8,2011,21.2380912,81.6336993,0.9905132359,,298.6,147,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7613,34th week,Chhattisgarh,Surguja,Acute Diarrhoeal Disease,10,3.0,26,8,2011,23.25,83.0,0.7252829099,15.0,301.55,220,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7614,34th week,Gujarat,Vadodara,Cholera,23,0.0,18,8,2011,22.2973142,73.1942567,0.9328676717,7.0,298.86,175,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
7615,34th week,Haryana,Ambala,Acute Diarrhoeal Disease,19,0.0,27,8,2011,30.3843674,76.770421,0.9099881978,17.0,301.0466666,222,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7616,34th week,Haryana,Panchkula,Cholera,5,0.0,20,8,2011,30.7137692,76.868276,1.956093124,,300.11333340000004,200,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7617,34th week,Jharkhand,West Singhbhum,Malaria,51,0.0,17,8,2011,22.7859232,86.1716093,1.973404971,8.0,,246,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7618,34th week,Karnataka,Bidar,Chikungunya,26,0.0,21,8,2011,18.083333,77.333333,0.4304283882,,306.8,143,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7619,34th week,Karnataka,Bidar,Cholera,6,0.0,22,8,2011,18.083333,77.333333,0.6063773991,3.0,,183,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7620,34th week,Karnataka,Chitradurga,Acute Diarrhoeal Disease,22,0.0,17,8,2011,14.2266443,76.4005122,0.09168479754,5.0,305.12,233,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7621,34th week,Karnataka,Gadag,Malaria,10,0.0,16,8,2011,15.4206667,75.6225644,0.112245109,4.0,306.07,171,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7622,34th week,Karnataka,Mandya,Acute Diarrhoeal Disease,20,0.0,24,8,2011,12.5238888,76.8961961,0.9384154181,2.0,,287,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7623,34th week,West Bengal,Bankura,Acute Diarrhoeal Disease,131,0.0,22,8,2011,23.13195425,87.2073972,0.7765780646,9.0,300.6,157,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7624,34th week,West Bengal,Birbhum,Cholera,26,0.0,16,8,2011,24.0,87.583333,0.9082672759,7.0,,53,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7625,34th week,West Bengal,Birbhum,Cholera,73,0.0,21,8,2011,24.0,87.583333,0.7520245093,,301.52,142,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7626,34th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,48,0.0,22,8,2011,23.2495714,87.8681751,0.8904316685,9.0,302.14,200,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7627,34th week,West Bengal,Purulia,Acute Diarrhoeal Disease,64,0.0,16,8,2011,23.3291882,86.3672378,1.854879526,5.0,,55,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7628,34th week,Sikkim,West Sikkim,Acute Diarrhoeal Disease,16,0.0,10,6,2011,27.333333,88.25,1.244188423,,291.47,81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7629,34th week,Jammu and Kashmir,Badgam,Acute Diarrhoeal Disease,1634,0.0,10,8,2011,34.0154721,74.7220085,0.3864492762,20.0,299.812,155,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7630,34th week,Karnataka,Belgaum,Acute Diarrhoeal Disease,88,0.0,12,8,2011,15.8572666,74.5069343,0.40841039,,294.88,195,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7631,34th week,Maharashtra,Nashik,Chikungunya,22,0.0,9,8,2011,20.0112475,73.7902364,0.6327013735,6.0,,64,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7632,34th week,Maharashtra,Raigad,Acute Diarrhoeal Disease,101,0.0,11,7,2011,18.4928092,73.13807095,1.642483647,,294.96,217,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7633,34th week,Uttar Pradesh,Allahabad,Acute Diarrhoeal Disease,16,0.0,31,7,2011,25.4381302,81.8338005,0.4000203478,8.0,305.24,171,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7634,34th week,Uttar Pradesh,Ghazipur,Acute Diarrhoeal Disease,12,0.0,9,8,2011,25.6035084,83.50745405,1.199552044,4.0,261.5,145,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,safe,1
7635,34th week,Jharkhand,East Singhbhum,Chikungunya,9,0.0,24,8,2011,22.8092139,86.2091549,0.4603347994,9.0,297.28000000000003,250,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
7636,34th week,Rajasthan,Udaipur,Acute Encephalitis Syndrome,1,1.0,7,7,2011,24.578721,73.6862571,0.2869606311,5.0,308.18,278,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,unsafe,0
7637,34th week,West Bengal,Birbhum,Cholera,179,0.0,14,8,2011,24.0,87.583333,1.804068677,7.0,,251,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7638,35th week,Andhra Pradesh,Anantapur,Acute Diarrhoeal Disease,25,0.0,3,9,2011,14.6546235,77.55625984,0.2521427967,7.0,,261,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7639,35th week,Andhra Pradesh,Krishna,Dengue,45,0.0,31,8,2011,16.21399145,81.02572814,0.5729812104,9.0,300.82,55,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7640,35th week,Bihar,Aurangabad,Acute Diarrhoeal Disease,9,1.0,28,8,2011,24.786306,84.41448983,0.5718808189,,302.4266666,161,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7641,35th week,Bihar,Lakhisarai,Acute Diarrhoeal Disease,12,1.0,27,8,2011,25.1677029,86.05935924,0.6397235033,11.0,301.5266666,169,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7642,35th week,Bihar,Munger,Malaria,22,0.0,22,8,2011,25.22081165,86.51720367,1.355408388,10.0,299.28000000000003,172,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7643,35th week,Chhattisgarh,Dhamtari,Acute Diarrhoeal Disease,20,1.0,28,8,2011,20.7084545,81.5481305,1.073780256,,301.28000000000003,240,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7644,35th week,Chhattisgarh,Jashpur,Acute Diarrhoeal Disease,10,1.0,22,8,2011,22.76678355,83.95304519,0.7170336687,14.0,299.90000000000003,116,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7645,35th week,Gujarat,Navsari,Acute Diarrhoeal Disease,35,0.0,29,8,2011,20.952407,72.9323831,1.846970939,,,155,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7646,35th week,Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,208,4.0,2,9,2011,23.25,78.083333,0.7443816514,16.0,290.45,188,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7647,35th week,Tamil Nadu,Ramanathapuram,Dengue,17,0.0,30,8,2011,9.3895523,78.85907072,,5.0,311.32,92,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,safe,1
7648,35th week,West Bengal,Dakshin Dinajpur,Acute Diarrhoeal Disease,22,0.0,26,8,2011,25.38703085,88.50471505,0.5057740247,15.0,288.56,194,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7649,35th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,23,0.0,31,8,2011,24.1745993,88.2721335,0.475402698,14.0,300.504,145,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7650,35th week,Bihar,Gaya,Acute Diarrhoeal Disease,29,0.0,20,8,2011,24.7964355,85.0079563,2.413632982,,,181,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7651,35th week,Chhattisgarh,Mahasamund,Acute Diarrhoeal Disease,70,0.0,5,7,2011,21.1882332,82.48484762,0.195885137,7.0,307.04,240,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7652,35th week,Chhattisgarh,Mahasamund,Acute Diarrhoeal Disease,23,0.0,14,8,2011,21.1882332,82.48484762,0.7175688211,10.0,,245,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7653,35th week,Chhattisgarh,Mahasamund,Malaria,108,3.0,5,8,2011,21.1882332,82.48484762,0.5081194295,,304.08,130,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7654,35th week,Chandigarh,Chandigarh,Cholera,5,0.0,1,8,2011,30.72984395,76.78414567,0.3910680314,17.0,302.31333340000003,90,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7655,35th week,Haryana,Palwal,Acute Diarrhoeal Disease,159,5.0,3,8,2011,28.1769589,77.37311204,0.755796567,11.0,302.93,260,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7656,35th week,Maharashtra,Parbhani,Chikungunya,57,0.0,15,8,2011,19.29031365,76.60290343,0.2515310148,6.0,301.57,182,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7657,35th week,West Bengal,Bankura,Cholera,73,1.0,20,8,2011,23.13195425,87.2073972,0.933028728,,300.21,209,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7658,36th week,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,15,0.0,6,9,2011,17.7222517,83.32670984,0.6172075623,,,263,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7659,36th week,Telangana,Warangal,Acute Diarrhoeal Disease,17,0.0,5,9,2011,17.9820644,79.5970954,0.7258221073,,302.38,297,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7660,36th week,Assam,Marigaon,Acute Diarrhoeal Disease,22,2.0,4,9,2011,26.290712,92.29221257,0.4011745704,23.0,301.08,247,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7661,36th week,Bihar,Darbhanga,Acute Diarrhoeal Disease,81,1.0,1,9,2011,26.08314325,86.03257097,0.1226691085,18.0,301.3866666,84,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7662,36th week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,14,0.0,2,9,2011,22.0090841,82.578896,0.8707962447,12.0,300.28000000000003,71,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7663,36th week,Chhattisgarh,Janjgir,Cholera,20,0.0,3,9,2011,22.0090841,82.578896,0.7828987152,12.0,300.28000000000003,242,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7664,36th week,Chhattisgarh,Raigarh,Acute Diarrhoeal Disease,103,1.0,4,9,2011,22.5,83.5,1.033275074,13.0,300.0,261,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7665,36th week,Chhattisgarh,Raipur,Acute Diarrhoeal Disease,103,0.0,29,8,2011,21.2380912,81.6336993,0.7469759799,,302.22,199,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7666,36th week,Haryana,Gurgaon,Acute Diarrhoeal Disease,26,0.0,9,9,2011,28.42826235,77.00270015,0.81172737,9.0,303.04,161,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7667,36th week,Jharkhand,Simdega,Acute Diarrhoeal Disease,18,0.0,4,9,2011,22.6664325,84.55026791,1.267343351,10.0,298.68,296,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7668,36th week,Karnataka,Bidar,Acute Diarrhoeal Disease,41,0.0,8,9,2011,18.083333,77.333333,0.609214289,10.0,299.71,60,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7669,36th week,Karnataka,Chikmagalur,Acute Diarrhoeal Disease,10,0.0,10,9,2011,13.318014,75.7738743,0.2878670428,7.0,300.26,254,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7670,36th week,Karnataka,Mandya,Acute Diarrhoeal Disease,16,0.0,29,8,2011,12.5238888,76.8961961,0.4598080057,,,283,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7671,36th week,Madhya Pradesh,Katni,Acute Diarrhoeal Disease,13,0.0,3,9,2011,23.8339621,80.392456,0.6703811113,15.0,300.635,52,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7672,36th week,Madhya Pradesh,Panna,Acute Diarrhoeal Disease,66,0.0,11,9,2011,24.5,80.25,0.8356018248,13.0,301.72,186,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7673,36th week,Madhya Pradesh,Hoshangabad,Malaria,56,3.0,9,9,2011,22.6001502,77.92664521,0.3000298656,10.0,,109,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7674,36th week,Maharashtra,Jalna,Dengue,20,0.0,3,9,2011,19.91883295,75.87085986,0.8533028042,8.0,,125,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7675,36th week,Maharashtra,Pune,Cholera,7,1.0,29,8,2011,18.521428,73.8544541,1.392534534,,,136,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7676,36th week,Punjab,Moga,Acute Diarrhoeal Disease,11,0.0,5,9,2011,30.7839866,75.16057423,0.3475274223,,300.76,63,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7677,36th week,Punjab,Barnala,Acute Diarrhoeal Disease,33,0.0,8,9,2011,30.3704685,75.50401742,0.4208269424,28.0,303.02,274,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7678,36th week,Punjab,Patiala,Malaria,5,3.0,30,8,2011,30.2090874,76.33987209,0.5662339261,28.0,302.34000000000003,67,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7679,36th week,Tamil Nadu,Thiruvallur,Chikungunya,35,0.0,31,8,2011,13.13014755,79.92435386,0.161409477,8.0,,162,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7680,36th week,West Bengal,Bankura,Acute Diarrhoeal Disease,87,0.0,4,9,2011,23.13195425,87.2073972,0.9889695088,13.0,299.3066666,282,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7681,36th week,West Bengal,Malda,Acute Diarrhoeal Disease,36,0.0,3,9,2011,25.0057449,88.1398483,0.3558414286,15.0,301.2566666,122,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7682,36th week,Bihar,Jehanabad,Acute Diarrhoeal Disease,39,10.0,26,8,2011,25.15247135,85.00687849,0.4825565637,10.0,303.24,72,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7683,36th week,Chhattisgarh,Bilaspur,Acute Diarrhoeal Disease,21,0.0,19,8,2011,21.98934025,82.10996499,1.207808455,5.0,,251,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7684,36th week,Karnataka,Ramanagara,Acute Diarrhoeal Disease,19,0.0,26,8,2011,12.7252766,77.2804797,1.051534091,4.0,,132,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7685,36th week,Maharashtra,Nagpur,Acute Encephalitis Syndrome,2,2.0,9,8,2011,21.1498134,79.0820556,0.7207405476,10.0,,174,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7686,36th week,Maharashtra,Nanded,Acute Diarrhoeal Disease,73,0.0,5,8,2011,19.09400875,77.48319215,0.3986163772,,301.86,224,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7687,36th week,Maharashtra,Nanded,Acute Diarrhoeal Disease,10,0.0,8,8,2011,19.09400875,77.48319215,0.2749359415,10.0,,118,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,safe,1
7688,36th week,West Bengal,Purulia,Acute Diarrhoeal Disease,28,0.0,21,8,2011,23.3291882,86.3672378,0.8900047195,,298.40000000000003,96,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7689,36th week,Andhra Pradesh,Krishna,Dengue,30,0.0,7,9,2011,16.21399145,81.02572814,0.02856716243,14.0,304.56,165,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7690,36th week,Chhattisgarh,Dhamtari,Acute Diarrhoeal Disease,94,0.0,5,9,2011,20.7084545,81.5481305,1.051307836,,298.54,264,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7691,36th week,Haryana,Gurgaon,Malaria,253,0.0,1,9,2011,28.42826235,77.00270015,0.1279332482,12.0,306.01,79,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7692,36th week,Haryana,Palwal,Acute Diarrhoeal Disease,171,6.0,30,8,2011,28.1769589,77.37311204,0.5296756632,15.0,303.32,74,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7693,36th week,Maharashtra,Nashik,Chikungunya,19,0.0,22,8,2011,20.0112475,73.7902364,0.3677492428,6.0,300.5,205,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7694,36th week,West Bengal,Bankura,Cholera,189,0.0,11,8,2011,23.13195425,87.2073972,2.217227749,2.0,,275,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7695,36th week,West Bengal,Bankura,Acute Diarrhoeal Disease,44,0.0,28,8,2011,23.13195425,87.2073972,0.6763102409,,300.36,286,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7696,36th week,West Bengal,Bankura,Acute Diarrhoeal Disease,39,0.0,15,8,2011,23.13195425,87.2073972,1.953290485,8.0,,297,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7697,36th week,West Bengal,Birbhum,Cholera,206,0.0,14,8,2011,24.0,87.583333,1.804068677,7.0,,161,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7698,37th week,Assam,Sibsagar,Acute Diarrhoeal Disease,17,0.0,12,9,2011,26.96388985,94.58213345,0.8672224147,21.0,301.05,288,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7699,37th week,Madhya Pradesh,Bhind,Malaria,52,3.0,12,9,2011,26.5,78.75,0.6656058051,11.0,302.05333340000004,74,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7700,37th week,Madhya Pradesh,Chhattarpur,Malaria,258,0.0,14,9,2011,22.6540864,80.6339145,1.772438619,,299.91,123,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7701,37th week,Punjab,Moga,Acute Diarrhoeal Disease,15,0.0,18,9,2011,30.7839866,75.16057423,0.8335160261,24.0,299.35,255,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7702,37th week,Tamil Nadu,Tiruvannamalai,Acute Diarrhoeal Disease,11,0.0,16,9,2011,12.22721295,79.07015555,0.2335127029,10.0,306.3866666,283,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7703,37th week,Uttarakhand,Haridwar,Dengue,10,0.0,5,9,2011,29.91235135,78.00871782,0.2491719523,,300.54400000000004,298,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7704,37th week,Tamil Nadu,Coimbatore,Chikungunya,10,0.0,2,9,2011,11.0600516,77.0679581,1.372625489,7.0,304.18,287,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
7705,37th week,West Bengal,Bankura,Acute Diarrhoeal Disease,44,0.0,28,8,2011,23.13195425,87.2073972,0.6763102409,,300.36,107,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7706,37th week,West Bengal,Bankura,Acute Diarrhoeal Disease,45,0.0,14,8,2011,23.13195425,87.2073972,2.16417568,8.0,,143,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,safe,1
7707,37th week,Bihar,Rohtas,Malaria,50,2.0,10,9,2011,24.6723487,83.92090397,0.8022105749,17.0,301.91,168,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7708,37th week,Karnataka,Udupi,Malaria,10,0.0,5,9,2011,13.3419169,74.7473232,5.564746436,,294.1,176,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,safe,1
7709,37th week,West Bengal,Bankura,Acute Diarrhoeal Disease,62,0.0,21,8,2011,23.13195425,87.2073972,0.8676426866,,300.21,218,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,safe,1
7710,37th week,West Bengal,Bankura,Acute Diarrhoeal Disease,93,0.0,15,9,2011,23.13195425,87.2073972,0.442547995,6.0,301.69,74,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,unsafe,0
